 Nº_boletim;data_hora_boletim;  seq_veic; cod_categ; descricao_categoria; cod_especie;  descricao_especie; cod_situacao; desc_situacao; tipo_socorro; desc_tipo_socorro
2018-015359043-001;06/04/2018 18:23;1;4;ALUGUEL                       ;7;MICROONIBUS                   ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-015359043-001;06/04/2018 18:23;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2018-015362050-001;06/04/2018 19:07;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2018-015362050-001;06/04/2018 19:07;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-015365250-001;06/04/2018 20:03;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2018-015366359-001;06/04/2018 20:52;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2018-015366963-001;06/04/2018 19:53;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;4;TERCEIROS           
2018-015366963-001;06/04/2018 19:53;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2018-015366963-001;06/04/2018 19:53;3;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2018-015368724-001;06/04/2018 19:37;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2018-015368724-001;06/04/2018 19:37;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;2;VIATURA PMMG        
2018-015370617-001;06/04/2018 21:26;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2018-015370883-001;06/04/2018 20:26;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2018-015370883-001;06/04/2018 20:26;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2018-015371756-001;06/04/2018 21:08;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2018-015371756-001;06/04/2018 21:08;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;2;VIATURA PMMG        
2018-015379317-001;06/04/2018 21:42;1;4;ALUGUEL                       ;8;ONIBUS                        ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2018-015383707-001;06/04/2018 22:53;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2018-015390213-001;06/04/2018 22:59;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2018-015390213-001;06/04/2018 22:59;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2018-018019977-001;26/03/2018 08:20;2;0;NAO INFORMADO                 ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2018-018020667-001;29/03/2018 12:50;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-018020667-001;29/03/2018 12:50;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2018-018021055-001;30/03/2018 22:00;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-018021055-001;30/03/2018 22:00;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2018-018024467-001;16/04/2018 16:25;1;4;ALUGUEL                       ;19;CAMINHAO-TRATOR               ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2018-018026146-001;25/04/2018 11:45;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2018-018028854-001;09/05/2018 12:20;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2018-018028854-001;09/05/2018 12:20;2;3;PARTICULAR                    ;25;KOMBI                         ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-018028910-002;23/04/2018 20:36;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-018029602-002;13/05/2018 00:55;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-018029602-002;13/05/2018 00:55;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2018-018029936-001;14/05/2018 12:49;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-018029936-001;14/05/2018 12:49;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;5;DISPENSOU ATENDIMEN 
2018-018030607-001;18/05/2018 12:20;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-018034824-001;11/06/2018 23:45;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2018-018034824-001;11/06/2018 23:45;2;4;ALUGUEL                       ;19;CAMINHAO-TRATOR               ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-018035251-001;14/06/2018 07:40;1;3;PARTICULAR                    ;26;CAMINHONETE                   ;2;PARADO         ;6;NÃO SE APLICA       
2018-018035251-001;14/06/2018 07:40;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2018-018036951-001;23/06/2018 05:20;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-018036951-001;23/06/2018 05:20;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2018-018037053-001;23/06/2018 15:20;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-018037053-001;23/06/2018 15:20;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;5;DISPENSOU ATENDIMEN 
2018-018037152-001;23/04/2018 21:27;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-018037152-001;23/04/2018 21:27;1;4;ALUGUEL                       ;8;ONIBUS                        ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-018038746-001;23/04/2018 20:53;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2018-018038746-001;23/04/2018 20:53;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-018040061-001;08/07/2018 16:25;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;5;DISPENSOU ATENDIMEN 
2018-018040457-001;10/07/2018 18:30;1;4;ALUGUEL                       ;26;CAMINHONETE                   ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-018040457-001;10/07/2018 18:30;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2018-018040947-001;13/07/2018 10:30;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2018-018041040-001;13/07/2018 18:40;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-018041040-001;13/07/2018 18:40;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2018-018041188-001;14/07/2018 11:20;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2018-018042413-001;20/07/2018 17:30;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2018-018042413-001;20/07/2018 17:30;2;0;NAO INFORMADO                 ;0;NAO INFORMADO                 ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-018042776-001;22/07/2018 15:40;1;3;PARTICULAR                    ;16;MISTO                         ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-018042776-001;22/07/2018 15:40;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2018-018043430-001;26/07/2018 10:00;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2018-018043457-001;26/07/2018 14:15;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;2;PARADO         ;6;NÃO SE APLICA       
2018-018043457-001;26/07/2018 14:15;2;3;PARTICULAR                    ;26;CAMINHONETE                   ;2;PARADO         ;6;NÃO SE APLICA       
2018-018043457-001;26/07/2018 14:15;3;3;PARTICULAR                    ;6;AUTOMOVEL                     ;2;PARADO         ;6;NÃO SE APLICA       
2018-018043457-001;26/07/2018 14:15;4;3;PARTICULAR                    ;12;CAMIONETA                     ;2;PARADO         ;6;NÃO SE APLICA       
2018-018043457-001;26/07/2018 14:15;5;3;PARTICULAR                    ;12;CAMIONETA                     ;2;PARADO         ;3;AMBULANCIA          
2018-018043457-001;26/07/2018 14:15;6;4;ALUGUEL                       ;19;CAMINHAO-TRATOR               ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-018043626-001;27/07/2018 13:13;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;5;DISPENSOU ATENDIMEN 
2018-018043747-001;27/07/2018 18:30;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2018-018044702-001;02/08/2018 04:30;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-018044702-001;02/08/2018 04:30;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2018-018045775-001;07/08/2018 10:35;1;3;PARTICULAR                    ;26;CAMINHONETE                   ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-018046406-001;10/08/2018 21:40;1;0;NAO INFORMADO                 ;0;NAO INFORMADO                 ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-018046520-001;11/08/2018 14:00;1;4;ALUGUEL                       ;13;CAMINHAO                      ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-018046520-001;11/08/2018 14:00;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2018-018049852-001;23/04/2018 21:17;1;3;PARTICULAR                    ;13;CAMINHAO                      ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-018050722-001;02/09/2018 10:00;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-018050722-001;02/09/2018 10:00;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2018-018050913-001;03/09/2018 07:45;1;4;ALUGUEL                       ;26;CAMINHONETE                   ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-018050913-001;03/09/2018 07:45;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2018-018050941-001;03/09/2018 09:30;1;3;PARTICULAR                    ;3;MOTONETA                      ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-018052906-001;23/04/2018 22:56;1;4;ALUGUEL                       ;8;ONIBUS                        ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-018052906-001;23/04/2018 22:56;2;4;ALUGUEL                       ;7;MICROONIBUS                   ;2;PARADO         ;6;NÃO SE APLICA       
2018-018053471-001;24/04/2018 03:49;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2018-018053796-001;17/09/2018 06:30;1;4;ALUGUEL                       ;26;CAMINHONETE                   ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-018053796-001;17/09/2018 06:30;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2018-018053796-001;17/09/2018 06:30;3;4;ALUGUEL                       ;19;CAMINHAO-TRATOR               ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-018053822-001;17/09/2018 06:40;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-020627694-001;10/05/2018 07:04;1;4;ALUGUEL                       ;8;ONIBUS                        ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-020632039-001;10/05/2018 07:52;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2018-020632039-001;10/05/2018 07:52;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;2;PARADO         ;6;NÃO SE APLICA       
2018-020632277-001;10/05/2018 07:35;1;4;ALUGUEL                       ;13;CAMINHAO                      ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-020632277-001;10/05/2018 07:35;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2018-020632985-001;10/05/2018 07:40;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-020632985-001;10/05/2018 07:40;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;5;DISPENSOU ATENDIMEN 
2018-020636128-001;10/05/2018 08:01;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;5;DISPENSOU ATENDIMEN 
2018-020636128-001;10/05/2018 08:01;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-020636128-001;10/05/2018 08:01;3;0;NAO INFORMADO                 ;12;CAMIONETA                     ;2;PARADO         ;0;NÃO INFORMADO       
2018-020636758-001;10/05/2018 09:14;1;1;OFICIAL                       ;8;ONIBUS                        ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-020639489-001;10/05/2018 08:28;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;2;VIATURA PMMG        
2018-020644350-001;10/05/2018 08:15;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;5;DISPENSOU ATENDIMEN 
2018-020644400-001;10/05/2018 09:10;1;3;PARTICULAR                    ;26;CAMINHONETE                   ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-020645984-001;10/05/2018 09:47;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;5;DISPENSOU ATENDIMEN 
2018-020645984-001;10/05/2018 09:47;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-020648254-001;10/05/2018 09:43;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-020648254-001;10/05/2018 09:43;2;3;PARTICULAR                    ;1;BICICLETA                     ;1;EM MOVIMENTO   ;5;DISPENSOU ATENDIMEN 
2018-020649798-001;09/05/2018 14:00;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-020657032-001;10/05/2018 09:35;1;3;PARTICULAR                    ;13;CAMINHAO                      ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2018-020657885-001;10/05/2018 09:12;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;5;DISPENSOU ATENDIMEN 
2018-020657885-001;10/05/2018 09:12;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-020664727-001;10/05/2018 08:52;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-020664727-001;10/05/2018 08:52;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;5;DISPENSOU ATENDIMEN 
2018-020668359-001;10/05/2018 11:52;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;5;DISPENSOU ATENDIMEN 
2018-020668359-001;10/05/2018 11:52;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-020669717-001;10/05/2018 11:08;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;5;DISPENSOU ATENDIMEN 
2018-020669717-001;10/05/2018 11:08;2;3;PARTICULAR                    ;26;CAMINHONETE                   ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-020673380-001;10/05/2018 13:01;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-020673380-001;10/05/2018 13:01;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;5;DISPENSOU ATENDIMEN 
2018-020673756-001;10/05/2018 13:10;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-020697112-001;10/05/2018 15:07;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2018-020697112-001;10/05/2018 15:07;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-020698509-001;10/05/2018 14:33;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-020706221-001;10/05/2018 15:50;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;2;PARADO         ;6;NÃO SE APLICA       
2018-020706221-001;10/05/2018 15:50;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;5;DISPENSOU ATENDIMEN 
2018-020713314-001;10/05/2018 15:47;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2018-020714269-001;16/04/2018 20:00;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;4;TERCEIROS           
2018-020721401-001;10/05/2018 16:10;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;2;PARADO         ;6;NÃO SE APLICA       
2018-020721401-001;10/05/2018 16:10;2;3;PARTICULAR                    ;6;AUTOMOVEL                     ;2;PARADO         ;6;NÃO SE APLICA       
2018-020721401-001;10/05/2018 16:10;3;3;PARTICULAR                    ;6;AUTOMOVEL                     ;2;PARADO         ;6;NÃO SE APLICA       
2018-020721401-001;10/05/2018 16:10;4;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;3;AMBULANCIA          
2018-020723153-001;10/05/2018 16:16;1;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2018-020723887-001;10/05/2018 17:10;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2018-020723887-001;10/05/2018 17:10;2;0;NAO INFORMADO                 ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;0;NÃO INFORMADO       
2018-020729687-001;10/05/2018 16:56;1;3;PARTICULAR                    ;6;AUTOMOVEL                     ;1;EM MOVIMENTO   ;6;NÃO SE APLICA       
2018-020729687-001;10/05/2018 16:56;2;3;PARTICULAR                    ;4;MOTOCICLETA                   ;1;EM MOVIMENTO   ;5;DISPENSOU ATENDIMEN 
